args0,cores,date,host,host-id,mean-runtime,platform,spec-name
benchmark_specs/data/id3-small.dat,6,1459848361,cores6n6,5350476870174259844,8531125.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,6,1459848361,cores6n6,5350476870174259844,2973823.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
39,2,1459817475,cores2n20,7996691003894314278,2691353.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,2,1459817475,cores2n20,7996691003894314278,7779829.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,2,1459871204,cores2n22,7091740174856381258,8827373.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,2,1459871204,cores2n22,7091740174856381258,8103932.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
benchmark_specs/data/id3-small.dat,1,1459849568,cores1n48,2164500688693770227,9595315.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459849568,cores1n48,2164500688693770227,9880244.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
39,2,1459858348,cores2n20,763088177525036418,8059971.000000001,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,2,1459858348,cores2n20,763088177525036418,4953581.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,4,1459873170,cores4n9,936557139196795830,8779772.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,4,1459873170,cores4n9,936557139196795830,4256697.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
39,1,1459821894,cores1n30,6858216227377947644,10554014.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459821894,cores1n30,6858216227377947644,10094501.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,1,1459875744,cores1n6,2580020241797894540,8624771.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459875744,cores1n6,2580020241797894540,9696955.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
39,2,1459817475,cores2n9,9043694143920846118,5033497.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,2,1459817475,cores2n9,9043694143920846118,8145821.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
39,1,1459821894,cores1n43,5388773392745669628,4063640.0000000005,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459821894,cores1n43,5388773392745669628,8990066.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,1,,cores1n24,5289186432729929071,605000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n24,5289186432729929071,630000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,2,1459877943,cores2n8,9009720033486456559,9283034.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,2,1459877943,cores2n8,9009720033486456559,9009638.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
39,1,1459862701,cores1n26,3527810577884643998,9612045.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459862701,cores1n26,3527810577884643998,9525674.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,1,,cores1n47,1096659054541801363,538000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n47,1096659054541801363,568000.0,Intel Sandy Bridge,fib.serial_java
,6,,cores6n7,7568859514719333101,224000.0,Intel Sandy Bridge,fib.fj_java
,6,,cores6n7,7568859514719333101,556000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,1,1459875744,cores1n9,1881297180920009100,11601638.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
benchmark_specs/data/id3-small.dat,4,1459846962,cores4n5,2069488646237372433,8690928.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,4,1459846962,cores4n5,2069488646237372433,4395749.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,1,,cores1n17,5986489246707249011,560000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n17,5986489246707249011,600000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459821894,cores1n39,5913115210833372156,7602309.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459821894,cores1n39,5913115210833372156,5551719.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
39,4,1459831460,cores4n1,4479171620932353152,2511639.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,2,1459817475,cores2n2,9007740062152963366,7048590.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,2,1459817475,cores2n2,9007740062152963366,5504042.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,1,,cores1n1,7641367088185931773,648000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n1,7641367088185931773,721000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,6,1459855386,cores6n1,8097546375126720781,8987271.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,6,1459855386,cores6n1,8097546375126720781,3128045.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,1,,cores1n22,4285154839931835759,567000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n22,4285154839931835759,577000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,1,1459849569,cores1n36,1577872086648371187,8747445.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459849569,cores1n36,1577872086648371187,9550629.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
benchmark_specs/data/id3-small.dat,2,1459871204,cores2n24,455697071797592906,10547514.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,2,1459871204,cores2n24,455697071797592906,9235713.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,1,,cores1n2,5961350974922487805,548000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n2,5961350974922487805,578000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,1,1459875744,cores1n36,8020492772050882956,9194251.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459875744,cores1n36,8020492772050882956,9571918.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,1,,cores1n21,3807989552508700563,532000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n21,3807989552508700563,568000.0,Intel Sandy Bridge,fib.serial_java
39,4,1459840251,cores4n8,8495353195339373097,2703057.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,4,1459840251,cores4n8,8495353195339373097,4803021.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,2,1459871204,cores2n9,3889825309610894154,9528827.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,2,1459871204,cores2n9,3889825309610894154,9464513.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
benchmark_specs/data/id3-small.dat,1,1459868886,cores1n48,8241603340625930870,9963111.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459868886,cores1n48,8241603340625930870,10142095.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
39,1,1459821894,cores1n18,3097332113250100220,10187042.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459821894,cores1n18,3097332113250100220,4438503.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,1,1459842777,cores1n7,3484102366455582834,9403508.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459842777,cores1n7,3484102366455582834,9126493.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,4,,cores4n9,8964306647026422694,295000.0,Intel Sandy Bridge,fib.fj_java
,4,,cores4n9,8964306647026422694,557000.0,Intel Sandy Bridge,fib.serial_java
,1,,cores1n28,2489417103529871251,539000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n28,2489417103529871251,554000.0,Intel Sandy Bridge,fib.serial_java
,1,,cores1n18,5153681460081618802,536000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n18,5153681460081618802,556000.0,Intel Sandy Bridge,fib.serial_java
,2,,cores2n6,8530509486931969168,551000.0,Intel Sandy Bridge,fib.fj_java
,2,,cores2n6,8530509486931969168,617000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,2,1459877943,cores2n3,7240370198194046702,8983132.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,2,1459877943,cores2n3,7240370198194046702,9027927.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
benchmark_specs/data/id3-small.dat,1,1459842777,cores1n23,3269957109553221746,9269184.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459842777,cores1n23,3269957109553221746,9027110.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
benchmark_specs/data/id3-small.dat,1,1459849569,cores1n33,5430394868544190451,8943598.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459849569,cores1n33,5430394868544190451,9979334.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,1,,cores1n46,4500221620722246863,587000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n46,4500221620722246863,662000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459821894,cores1n10,8341243558236169212,5102921.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459821894,cores1n10,8341243558236169212,6691551.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
39,1,1459856561,cores1n42,8361894108887653013,11458702.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459856561,cores1n42,8361894108887653013,5923814.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,6,,cores6n7,1866280854266762009,216000.0,Intel Sandy Bridge,fib.fj_java
,6,,cores6n7,1866280854266762009,578000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,1,1459868886,cores1n18,7535365787787094646,10084570.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459868886,cores1n18,7535365787787094646,11236688.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
39,1,1459856561,cores1n18,8082233064369822357,6371715.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459856561,cores1n18,8082233064369822357,6081126.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
39,2,1459838713,cores2n19,6078498132066230359,5554130.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,2,1459838713,cores2n19,6078498132066230359,11512526.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,1,1459842777,cores1n47,2154753058552074354,10111554.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459842777,cores1n47,2154753058552074354,10305593.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
benchmark_specs/data/id3-small.dat,4,1459853884,cores4n3,6578860993121494252,8613642.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,4,1459853884,cores4n3,6578860993121494252,4437466.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
benchmark_specs/data/id3-small.dat,4,1459846962,cores4n10,1276214573282541585,8777124.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,4,1459846962,cores4n10,1276214573282541585,4482673.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
39,1,1459862701,cores1n21,619743966143578782,4803925.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459862701,cores1n21,619743966143578782,4612148.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,2,,cores2n9,4642133061078510707,552000.0,Intel Sandy Bridge,fib.fj_java
,2,,cores2n9,4642133061078510707,568000.0,Intel Sandy Bridge,fib.serial_java
,1,,cores1n12,7882534685881823090,599000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n12,7882534685881823090,606000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459836991,cores1n19,6318895225514158348,9813544.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459836991,cores1n19,6318895225514158348,6540762.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,2,,cores2n21,3804938119978839155,550000.0,Intel Sandy Bridge,fib.fj_java
,2,,cores2n21,3804938119978839155,607000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,2,1459877942,cores2n23,6053282160028042990,8513569.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,2,1459877942,cores2n23,6053282160028042990,8491767.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
benchmark_specs/data/id3-small.dat,1,1459842777,cores1n48,3834773367998566514,9804218.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459842777,cores1n48,3834773367998566514,9754221.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,1,,cores1n12,2670231253846783997,577000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n12,2670231253846783997,628000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459856561,cores1n40,367860983389887125,10583016.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459856561,cores1n40,367860983389887125,8244362.000000001,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
39,1,1459862701,cores1n13,7000830530542240414,7360279.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459862701,cores1n13,7000830530542240414,4323055.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
39,1,1459856561,cores1n17,2751656175852198549,2653324.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459856561,cores1n17,2751656175852198549,4856021.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,1,1459849568,cores1n11,5133460006727727091,9483174.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459849568,cores1n11,5133460006727727091,9732547.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
39,1,1459856561,cores1n41,7177717427188144789,5540947.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459856561,cores1n41,7177717427188144789,7268798.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,1,1459849569,cores1n27,5182732679001290739,8666430.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459849569,cores1n27,5182732679001290739,9500505.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,1,,cores1n32,2347519712011679741,534000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n32,2347519712011679741,554000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,2,1459851780,cores2n20,831917274711338922,8748274.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,2,1459851780,cores2n20,831917274711338922,8435907.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,1,,cores1n28,455015125480271730,571000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n28,455015125480271730,582000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459821894,cores1n45,391370521971696636,6607587.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459821894,cores1n45,391370521971696636,4616817.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
39,2,1459858348,cores2n4,665613095878399362,7348293.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,2,1459858348,cores2n4,665613095878399362,7333653.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,1,1459849569,cores1n35,9142399338560763891,9706766.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459849569,cores1n35,9142399338560763891,9659586.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
benchmark_specs/data/id3-small.dat,1,1459849569,cores1n37,889334364619290611,9288884.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459849569,cores1n37,889334364619290611,10759677.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,1,,cores1n24,1453193429473193842,519000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n24,1453193429473193842,552000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,2,1459844945,cores2n20,8358260725469071864,9434251.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,2,1459844945,cores2n20,8358260725469071864,9222591.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
39,1,1459836991,cores1n42,6160186064984008972,6571734.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459836991,cores1n42,6160186064984008972,5627047.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,1,1459842777,cores1n17,8427011937718423666,9362679.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459842777,cores1n17,8427011937718423666,9724757.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,1,,cores1n11,2037773748730263549,567000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n11,2037773748730263549,573000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459827927,cores1n15,7967476735131159156,6358875.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459827927,cores1n15,7967476735131159156,5762025.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,2,1459871204,cores2n5,6073739402791510858,9363621.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,2,1459871204,cores2n5,6073739402791510858,8553422.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
benchmark_specs/data/id3-small.dat,2,1459877942,cores2n19,5009226909459826414,8922367.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,2,1459877942,cores2n19,5009226909459826414,8708388.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,1,,cores1n19,1855589027104609647,572000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n19,1855589027104609647,576000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459827927,cores1n12,3798683204486859380,6459229.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459827927,cores1n12,3798683204486859380,7059944.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,1,,cores1n8,1006648995422799763,529000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n8,1006648995422799763,581000.0,Intel Sandy Bridge,fib.serial_java
,1,,cores1n33,8656699671947695471,737000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n33,8656699671947695471,735000.0,Intel Sandy Bridge,fib.serial_java
,2,,cores2n3,8193707828141028585,530000.0,Intel Sandy Bridge,fib.fj_java
,2,,cores2n3,8193707828141028585,556000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,1,1459868886,cores1n29,1751498819648776822,9370854.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459868886,cores1n29,1751498819648776822,9555743.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,6,,cores6n3,5636543261413606709,208000.0,Intel Sandy Bridge,fib.fj_java
,6,,cores6n3,5636543261413606709,554000.0,Intel Sandy Bridge,fib.serial_java
,6,,cores6n2,7606871727635616537,207000.0,Intel Sandy Bridge,fib.fj_java
,6,,cores6n2,7606871727635616537,553000.0,Intel Sandy Bridge,fib.serial_java
,1,,cores1n31,8304854172942902479,608000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n31,8304854172942902479,604000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,1,1459842777,cores1n15,5322568799750115442,8719551.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459842777,cores1n15,5322568799750115442,10078011.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,1,,cores1n27,5519744529196779411,566000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n27,5519744529196779411,592000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,1,1459849568,cores1n41,1523033772414351347,9198311.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459849568,cores1n41,1523033772414351347,9164421.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
39,1,1459856561,cores1n36,4063299094530890389,4925057.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459856561,cores1n36,4063299094530890389,5261752.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
39,2,1459817482,cores2n5,5342245483747128614,2969279.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,2,1459838707,cores2n17,379881944016412759,6053711.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,2,1459838707,cores2n17,379881944016412759,7480180.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,2,,cores2n21,4122362488353064080,531000.0,Intel Sandy Bridge,fib.fj_java
,2,,cores2n21,4122362488353064080,553000.0,Intel Sandy Bridge,fib.serial_java
39,6,1459867292,cores6n7,8567023125629137031,1917438.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,6,1459867292,cores6n7,8567023125629137031,5594265.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,4,,cores4n7,8142736135524623649,306000.0,Intel Sandy Bridge,fib.fj_java
,4,,cores4n7,8142736135524623649,606000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459816023,cores1n38,4564709145922418928,10542544.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459816023,cores1n38,4564709145922418928,5536351.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,1,,cores1n22,1546412159874762643,539000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n22,1546412159874762643,556000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459856561,cores1n32,7116796013333846677,2547802.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459856561,cores1n32,7116796013333846677,7041843.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,2,1459871204,cores2n17,1376251757540041546,10322377.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,2,1459871204,cores2n17,1376251757540041546,9807429.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
benchmark_specs/data/id3-small.dat,1,1459868886,cores1n7,4813880041512266358,9028311.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459868886,cores1n7,4813880041512266358,9345198.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,1,,cores1n37,2093090883098301807,607000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n37,2093090883098301807,633000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,2,1459871204,cores2n23,1164385178356704074,8499034.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,2,1459871204,cores2n23,1164385178356704074,8612052.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,1,,cores1n10,9064539381144942588,730000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n10,9064539381144942588,659000.0,Intel Sandy Bridge,fib.serial_java
,2,,cores2n19,2040760357318742634,532000.0,Intel Sandy Bridge,fib.fj_java
,2,,cores2n19,2040760357318742634,566000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459821894,cores1n42,4399011751479124988,7598631.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459821894,cores1n42,4399011751479124988,4897296.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
39,2,1459817475,cores2n16,1371031589863994662,8649437.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,2,1459817475,cores2n16,1371031589863994662,5898422.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,6,1459848361,cores6n2,5031928676362369668,9122339.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,6,1459848361,cores6n2,5031928676362369668,3021923.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
39,1,1459856561,cores1n26,3743216304609172117,5673478.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459856561,cores1n26,3743216304609172117,4470383.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,1,1459849569,cores1n17,5384749725648828403,9167243.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459849569,cores1n17,5384749725648828403,10030548.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,1,,cores1n32,3301271814892554131,579000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n32,3301271814892554131,588000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459862701,cores1n12,5011883552890815134,11022255.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459862701,cores1n12,5011883552890815134,7974553.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,2,1459851780,cores2n18,3963522631968108458,8631889.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,2,1459851780,cores2n18,3963522631968108458,8452827.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
benchmark_specs/data/id3-small.dat,1,1459868886,cores1n28,674502617324218998,8605613.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459868886,cores1n28,674502617324218998,9175689.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
39,2,1459864533,cores2n19,6637108575085690290,5202135.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
